,_id,ltable_id,rtable_id,ltable_title,ltable_authors,ltable_year,rtable_title,rtable_authors,rtable_year
2119,2119,conf/sigmod/OriaOILY00,imfRMH__BFIJ,disima: a distributed and interoperable image database system,"v oria, m ï¿½zsu, p iglinski, s lin, b yao",2000,disima distributed image database system: experiences and reflections,"m tamerozsu, v oria, pj iglinski",0
2120,2120,conf/sigmod/OriaOILY00,xdUDA920uhMJ,disima: a distributed and interoperable image database system,"v oria, m ï¿½zsu, p iglinski, s lin, b yao",2000,disima: a distributed and interoperable image database system,"v oria, mt ã?zsu, pj iglinski, s lin, b yao",2000
2121,2121,conf/sigmod/OzdenRSS96,-NqtWdEMQkgJ,fault-tolerant architectures for continuous media servers,"b ï¿½zden, r rastogi, p shenoy, a silberschatz",1996,fault-tolerant architectures for continuous media servers,", r rastogi, pj shenoy, a silberschatz",1996
2122,2122,conf/sigmod/Ozsu99,cifMTT3UYjQJ,data management issues in electronic commerce (panel),m ï¿½zsu,1999,data management issues in electronic commerce,mt oezsu,1999
2123,2123,conf/sigmod/Ozsu99,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D507340%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,data management issues in electronic commerce (panel),m ï¿½zsu,1999,data management issues in electronic commerce guest editor's introduction,a dogac,2002
2124,2124,conf/sigmod/PadmanabhanBMCH03,PUCW4QzlkmsJ,multi-dimensional clustering: a new data layout scheme in db2,"s padmanabhan, b bhattacharjee, t malkemus, l cranston, m huras",2003,efficient query processing for multi-dimensionally clustered tables in db2,"b bhattacharjee, s padmanabhan, t malkemus, t lai, ",2003
2125,2125,conf/sigmod/PadmanabhanBMCH03,wI75uFSs0bwJ,multi-dimensional clustering: a new data layout scheme in db2,"s padmanabhan, b bhattacharjee, t malkemus, l cranston, m huras",2003,multi-dimensional clustering: a new data layout scheme in db2,"s padmanabhan, b bhattacharjee, t malkemus, l  ",2003
2126,2126,conf/sigmod/PalmerF00,K6nHMTX1Q6oJ,density biased sampling: an improved method for data mining and clustering,"c palmer, c faloutsos",2000,clarans: efficient and effective clustering method for spatial data mining,r ngâ?¦,0
2127,2127,conf/sigmod/PalmerF00,SQ02NlE587YJ,density biased sampling: an improved method for data mining and clustering,"c palmer, c faloutsos",2000,"r., and livny, m. 1996. birch: an efficient data clustering method for very large databases",tr zhang,0
2128,2128,conf/sigmod/PalmerF00,cnNLe97Pd2sJ,density biased sampling: an improved method for data mining and clustering,"c palmer, c faloutsos",2000,density biased sampling: an improved method for data mining and clustering,cr palmer,2000
2129,2129,conf/sigmod/PalmerF00,eiA9HVOF2IsJ,density biased sampling: an improved method for data mining and clustering,"c palmer, c faloutsos",2000,density biased sampling: an improved method for data mining and clustering,crpc faloutsos,0
2130,2130,conf/sigmod/PangCL94,beMsu5ebf30J,managing memory for real-time queries,"h pang, m carey, m livny",1994,managing memory for real-time queries,"hh pang, mj carey, m livny",1994
2131,2131,conf/sigmod/PangCL94,sP5LCmJNjo4J,managing memory for real-time queries,"h pang, m carey, m livny",1994,memoryadaptive external sorts,"h pang, m carey, m livny",0
2132,2132,conf/sigmod/PapadiasTFS03,7URyD0V1kxoJ,an optimal and progressive algorithm for skyline queries,"d papadias, y tao, g fu, b seeger",2003,progressive skyline computation in database systems,"d papadias, y tao, g fu, b seeger",2005
2133,2133,conf/sigmod/PapadiasTFS03,MkRJhOROQjsJ,an optimal and progressive algorithm for skyline queries,"d papadias, y tao, g fu, b seeger",2003,an optimal and progressive algorithm for skyline queries,"d papadias, y tao, g fu, b seeger",2003
2134,2134,conf/sigmod/PapadiasTFS03,PJ9152AhkuwJ,an optimal and progressive algorithm for skyline queries,"d papadias, y tao, g fu, b seeger",2003,"seeger:, b. 2003. an optimal and progressive algorithm for skyline queries","d papadias, y tao, g fu",0
2135,2135,conf/sigmod/PapadiasTFS03,wWanvvuE-oEJ,an optimal and progressive algorithm for skyline queries,"d papadias, y tao, g fu, b seeger",2003,an optimal divide-conquer algorithm for 2d skyline queries,"hx lu, y luo, x lin",0
2136,2136,conf/sigmod/PapadiasTSE95,6pnVsEHV1lQJ,topological relations in the world of minimum bounding rectangles: a study with r-trees,"d papadias, y theodoridis, t sellis, m egenhofer",1995,what in the world is the matter with systems thinking? a critique of modern systems theory and the  ,la fitzgerald,0
2137,2137,conf/sigmod/PapadiasTSE95,DhENhIGWxj8J,topological relations in the world of minimum bounding rectangles: a study with r-trees,"d papadias, y theodoridis, t sellis, m egenhofer",1995,a prospective study comparing im ketorolac with im meperidine in the treatment of acute biliary  ,"dj dula, r anderson, gc wood",2001
2138,2138,conf/sigmod/PapadiasTSE95,GwFiHpckTFQJ,topological relations in the world of minimum bounding rectangles: a study with r-trees,"d papadias, y theodoridis, t sellis, m egenhofer",1995,sql queries for topological relations with minimum bounding rectangles,dw randolph,0
2139,2139,conf/sigmod/PapadiasTSE95,J-hdquISylkJ,topological relations in the world of minimum bounding rectangles: a study with r-trees,"d papadias, y theodoridis, t sellis, m egenhofer",1995,spurious rejections with the minimum unit root test in the presence of a structural break under the  ,"j lee, j list, m strazicich",1999
2140,2140,conf/sigmod/PapadiasTSE95,NOx2HJ9_6esJ,topological relations in the world of minimum bounding rectangles: a study with r-trees,"d papadias, y theodoridis, t sellis, m egenhofer",1995,2d topological and direction relations in the world of minimum bounding circles,"m safar, c shahabi",0
2141,2141,conf/sigmod/PapadiasTSE95,PogZLKV_bIsJ,topological relations in the world of minimum bounding rectangles: a study with r-trees,"d papadias, y theodoridis, t sellis, m egenhofer",1995,topological relations in the world of minimum bounding rectangles: a study with r-trees,"d papadias, y theodoridis, t sellisâ?¦",1995
2142,2142,conf/sigmod/PapadiasTSE95,oIc_goYCwh4J,topological relations in the world of minimum bounding rectangles: a study with r-trees,"d papadias, y theodoridis, t sellis, m egenhofer",1995,topological relations in theworld of minimumboundingrectangles: astudywith r-trees,"d papadias, y theodoridis, t sellis, m egenhofer",0
2143,2143,conf/sigmod/PapadopoulosM98,dLzAJ-I1nCcJ,similarity query processing using disk arrays,"a papadopoulos, y manolopoulos",1998,similarity query processing using disk arrays,"a papadopoulos, y manolopoulos",0
2144,2144,conf/sigmod/PapakonstantinouPV02,5XmfwqNDii8J,qursed: querying and reporting semistructured data,"y papakonstantinou, m petropoulos, v vassalos",2002,qursed: querying and reporting semistructured data,"y papakonstantinou, m petropoulos, v vassalos",0
2145,2145,conf/sigmod/PapakonstantinouPV02,QdjJIvE2hmQJ,qursed: querying and reporting semistructured data,"y papakonstantinou, m petropoulos, v vassalos",2002,generating query forms and reports for semistructured data: the qursed editor,"y papakonstantinou, m petropoulos, v vassalos",0
2146,2146,conf/sigmod/PapakonstantinouPV02,ZvOZkp7VdSYJ,qursed: querying and reporting semistructured data,"y papakonstantinou, m petropoulos, v vassalos",2002,building xml query forms and reports with xqforms,"m petropoulos, y papakonstantinou, v vassalos",2002
2147,2147,conf/sigmod/PapakonstantinouV99,5iBUkqCy-KAJ,query rewriting for semistructured data,"y papakonstantinou, v vassalos",1999,query rewriting for semistructured data,y papakonstantinou,0
2148,2148,conf/sigmod/PapakonstantinouV99,Y7J0sm6WO2kJ,query rewriting for semistructured data,"y papakonstantinou, v vassalos",1999,query rewriting using semistructured views,"y papakonstantinou, v vassalos",1999
2149,2149,conf/sigmod/PapakonstantinouV99,_I8JONOZUkkJ,query rewriting for semistructured data,"y papakonstantinou, v vassalos",1999,rewriting queries using semistructured views,"y papakonstantinou, v vassalos",0
2150,2150,conf/sigmod/PapakonstantinouV99,du5GsqT0_vQJ,query rewriting for semistructured data,"y papakonstantinou, v vassalos",1999,query rewriting for semistructured data,v vassalos,1999
2151,2151,conf/sigmod/PaparizosACJLNPSWWY03,HuPDChjYd44J,timber: a native system for querying xml,"s paparizos, s al-khalifa, a chapman, h jagadish, l lakshmanan, a nierman, j patel, d srivastava, n wiwatwattana, y wu, c yu",2003,timber: a native system for querying xml,s paparizos,2003
2152,2152,conf/sigmod/PaparizosACJLNPSWWY03,U4dofQxlfSIJ,timber: a native system for querying xml,"s paparizos, s al-khalifa, a chapman, h jagadish, l lakshmanan, a nierman, j patel, d srivastava, n wiwatwattana, y wu, c yu",2003,timber: a native xml database for querying xml,"s paparizos, s al-khalifa, a chapman, hv jagadish, ",0
2153,2153,conf/sigmod/ParkCY95,-VGXHx94MXgJ,an effective hash based algorithm for mining association rules,"j park, m chen, p yu",1995,an effective algorithm for mining of association rules,js parkâ?¦,0
2154,2154,conf/sigmod/ParkCY95,8CqjZ166ScEJ,an effective hash based algorithm for mining association rules,"j park, m chen, p yu",1995,an effective hash algorithm for mining association rules,"j park, m chen, p yu",0
2155,2155,conf/sigmod/ParkCY95,A3XtQdi1j5UJ,an effective hash based algorithm for mining association rules,"j park, m chen, p yu",1995,an effective hash based algorithm for mining association rules,"sp jong, sc ming, sy philip",0
2156,2156,conf/sigmod/ParkCY95,CG-_La4oAYkJ,an effective hash based algorithm for mining association rules,"j park, m chen, p yu",1995,an efficient algorithm for mining association rules in large databases,s ashok,0
2157,2157,conf/sigmod/ParkCY95,N-o3NPu-nbIJ,an effective hash based algorithm for mining association rules,"j park, m chen, p yu",1995,an efficient algorithm for mining association rules in large databases,"a savasere, e omiecinski, s navathe",1995
2158,2158,conf/sigmod/ParkCY95,_7vocSbrLTEJ,an effective hash based algorithm for mining association rules,"j park, m chen, p yu",1995,an adaptive algorithm for incremental mining of association rules,"nl sarda, nv srinivas",0
2159,2159,conf/sigmod/ParkCY95,hLrdara3zskJ,an effective hash based algorithm for mining association rules,"j park, m chen, p yu",1995,an effective hash-based algorithm for mining association rules,"js park, ps yu",0
2160,2160,conf/sigmod/ParkCY95,i-n74QkQjSYJ,an effective hash based algorithm for mining association rules,"j park, m chen, p yu",1995,hash based parallel algorithms for mining association rules,"t shintani, m kitsuregawa",0
2161,2161,conf/sigmod/ParkCY95,ko0i4AzclBgJ,an effective hash based algorithm for mining association rules,"j park, m chen, p yu",1995,an effective hash based algorithm for mining associative rules,"j park, m chen, p yu",0
2162,2162,conf/sigmod/ParkCY95,nAMnQu4_BmAJ,an effective hash based algorithm for mining association rules,"j park, m chen, p yu",1995,an effective boolean algorithm for mining association rules in large databases,"sy wur, y leu",0
2163,2163,conf/sigmod/ParkCY95,pN4pq6qELakJ,an effective hash based algorithm for mining association rules,"j park, m chen, p yu",1995,an effective hash-based algorithm for mining association rules. in: proc. of the 1995 acm sigmod  ,js park,1995
2164,2164,conf/sigmod/ParkCY95,r-BkIPtpff4J,an effective hash based algorithm for mining association rules,"j park, m chen, p yu",1995,an efficient algorithm for mining association rules in large databases,aseos navathe,0
2165,2165,conf/sigmod/ParkCY95,rmfK2zWkuagJ,an effective hash based algorithm for mining association rules,"j park, m chen, p yu",1995,an efficient algorithm for mining association rules in large databases,"ase omiecinski, s navathe",0
2166,2166,conf/sigmod/ParkCY95,tX0hBHC5_UQJ,an effective hash based algorithm for mining association rules,"j park, m chen, p yu",1995,shamkantnavathe. an efficient algorithm for mining association rules in large databases,"a savasere, e omiecinski",0
2167,2167,conf/sigmod/ParkCY95,v9preswS6YUJ,an effective hash based algorithm for mining association rules,"j park, m chen, p yu",1995,an efficient hash based algorithm for mining association rules,"js park, ms chen, ps yu",0
2168,2168,conf/sigmod/ParkCY95,y1hmJODjq7UJ,an effective hash based algorithm for mining association rules,"j park, m chen, p yu",1995,an effective algorithm for mining association rules in large databases,"a savasere, e omiecinski, s navathe",0
2169,2169,conf/sigmod/ParkKKLPC98,F8CacVSkztEJ,xmas: an extensible main-memory storage system for high-performance applications,"j park, y kwon, k kim, s lee, b park, s cha",1998,xmas: an extensible main-memory storage system,"sk cha, jh park, bd park",1997
2170,2170,conf/sigmod/ParkKKLPC98,aepGxosl6YoJ,xmas: an extensible main-memory storage system for high-performance applications,"j park, y kwon, k kim, s lee, b park, s cha",1998,xmas: an extensible main-memory storage system for high-performance applications,"jh park, ys kwon, kh kim, s lee, bd park, sk cha",1998
2171,2171,conf/sigmod/PatelD96,Y9z2OdhzSGQJ,partition based spatial-merge join,"j patel, d dewitt",1996,partition based spatial-merge join,"jm patel, dj dewitt",0
2172,2172,conf/sigmod/PatelD96,nmTGteLy8NAJ,partition based spatial-merge join,"j patel, d dewitt",1996,partition based spatial-merge join,"jm pate961 patel, dj dewitt",0
2173,2173,conf/sigmod/PatelD96,oPdpBiAjcisJ,partition based spatial-merge join,"j patel, d dewitt",1996,partition based spatial-merge join,"dj dewitt, jm patel",0
2174,2174,conf/sigmod/PatelYKTNBHRLEKGDN97,0inuMFZSQ50J,"building a scaleable geo-spatial dbms: technology, implementation, and evaluation","j patel, j yu, n kabra, k tufte, b nag, j burger, n hall, k ramasamy, r lueder, c ellmann, j kupsch, s guo, d dewitt, j naughton",1997,"building a scaleable geo-spatial dbms: technology, implementation, and evaluation","j patel, jb yu, n kabra, k tufte, b nag, j burger, ",1997
2175,2175,conf/sigmod/PatelYKTNBHRLEKGDN97,qe3zCXe4dHQJ,"building a scaleable geo-spatial dbms: technology, implementation, and evaluation","j patel, j yu, n kabra, k tufte, b nag, j burger, n hall, k ramasamy, r lueder, c ellmann, j kupsch, s guo, d dewitt, j naughton",1997,"building a scalable geo-spatial database system: technology, implementation, and evaluation","j patel, j yu, n kabra, k tufte, b nag, j burger,  ",0
2176,2176,conf/sigmod/PeiMHZ00,UyhrqiH_-MoJ,towards data mining benchmarking: a testbed for performance study of frequent pattern mining,"j pei, r mao, k hu, h zhu",2000,towards data mining benchmarking: a test bed for performance study of frequent pattern mining,"j pei, r mao, k hu, h zhu",2000
2177,2177,conf/sigmod/PeiMHZ00,asukNMVeZZYJ,towards data mining benchmarking: a testbed for performance study of frequent pattern mining,"j pei, r mao, k hu, h zhu",2000,adam: a testbed for exploring the use of data mining in intrusion detection,"d barbara, j couto, s jajodia, n wu",2001
